20160814_1001_1/1,"(125, 125)","(186, 74)",39.8978347476
20160814_1001_1/2,"(125, 125)","(194, 94)",24.1932089873
20160814_1001_1/3,"(125, 125)","(193, 67)",40.4622274921
20160814_1001_1/4,"(125, 125)","(179, 99)",25.7099537808
20160814_1001_1/5,"(125, 125)","(195, 66)",40.1261035778
20160814_1001_1/6,"(125, 125)","(190, 103)",18.6989828042
20160814_1002_0/0,"(125, 125)","(183, 79)",38.4180553448
20160814_1002_0/2,"(125, 125)","(176, 58)",52.7218258001
20160814_1002_0/3,"(125, 125)","(137, 57)",79.9920201986
20160814_1002_0/4,"(125, 125)","(160, 61)",61.3268535106
20160814_1002_0/5,"(125, 125)","(162, 49)",64.0412307384
20160814_1002_1/0,"(125, 125)","(171, 61)",54.2933085994
20160814_1002_1/1,"(125, 125)","(131, 197)",-85.2363583093
20160814_1002_1/10,"(125, 125)","(192, 71)",38.8677775023
20160814_1002_1/12,"(125, 125)","(202, 93)",22.5670090779
20160814_1002_1/13,"(125, 125)","(203, 123)",1.46880071439
20160814_1002_1/14,"(125, 125)","(196, 67)",39.2454346689
20160814_1002_1/15,"(125, 125)","(197, 137)",-9.46232220803
20160814_1002_1/17,"(125, 125)","(201, 113)",8.9726266149
20160814_1002_1/18,"(125, 125)","(191, 81)",33.690067526
20160814_1002_1/19,"(125, 125)","(205, 109)",11.309932474
20160814_1002_1/2,"(125, 125)","(208, 122)",2.07003065304
20160814_1002_1/20,"(125, 125)","(203, 128)",-2.20259816177
20160814_1002_1/21,"(125, 125)","(193, 66)",40.9464457682
20160814_1002_1/22,"(125, 125)","(209, 100)",16.5740077569
20160814_1002_1/23,"(125, 125)","(215, 117)",5.07960786001
20160814_1002_1/24,"(125, 125)","(201, 110)",11.1648801775
20160814_1002_1/25,"(125, 125)","(191, 68)",40.8150838749
20160814_1002_1/26,"(125, 125)","(208, 113)",8.22672246411
20160814_1002_1/27,"(125, 125)","(203, 104)",15.0684881595
20160814_1002_1/3,"(125, 125)","(123, 201)",-91.5074357588
20160814_1002_1/4,"(125, 125)","(214, 92)",20.3441012559
20160814_1002_1/5,"(125, 125)","(217, 96)",17.4957578772
20160814_1002_1/6,"(125, 125)","(216, 115)",6.2710774495
20160814_1002_1/7,"(125, 125)","(212, 103)",14.191096549
20160814_1002_1/8,"(125, 125)","(82, 218)",-114.814196991
20160814_1002_1/9,"(125, 125)","(93, 207)",-111.317912275
20160814_1003_0/0,"(125, 125)","(137, 45)",81.4692343901
20160814_1003_0/1,"(125, 125)","(163, 53)",62.1759036157
20160814_1003_1/0,"(125, 125)","(193, 162)",-28.551391873
20160814_1003_1/1,"(125, 125)","(205, 82)",28.2580296147
20160814_1003_1/10,"(125, 125)","(120, 226)",-92.8341110163
20160814_1003_1/11,"(125, 125)","(56, 192)",-135.842524261
20160814_1003_1/12,"(125, 125)","(108, 210)",-101.309932474
20160814_1003_1/13,"(125, 125)","(81, 192)",-123.293563271
20160814_1003_1/14,"(125, 125)","(166, 64)",56.0937230116
20160814_1003_1/15,"(125, 125)","(123, 219)",-91.2188752351
20160814_1003_1/16,"(125, 125)","(207, 97)",18.8531587644
20160814_1003_1/17,"(125, 125)","(61, 208)",-127.635253755
20160814_1003_1/18,"(125, 125)","(211, 106)",12.45824644
20160814_1003_1/19,"(125, 125)","(111, 215)",-98.8418145602
20160814_1003_1/2,"(125, 125)","(205, 106)",13.3602184448
20160814_1003_1/20,"(125, 125)","(81, 202)",-119.744881297
20160814_1003_1/21,"(125, 125)","(96, 214)",-108.047821069
20160814_1003_1/22,"(125, 125)","(81, 203)",-119.427456403
20160814_1003_1/3,"(125, 125)","(202, 111)",10.3048464688
20160814_1003_1/4,"(125, 125)","(92, 198)",-114.325575239
20160814_1003_1/5,"(125, 125)","(79, 185)",-127.476179561
20160814_1003_1/6,"(125, 125)","(109, 202)",-101.738571207
20160814_1003_1/7,"(125, 125)","(195, 58)",43.7455483773
20160814_1003_1/8,"(125, 125)","(212, 83)",25.7693276243
20160814_1003_1/9,"(125, 125)","(68, 200)",-127.234833982
20160814_1004_1/0,"(125, 125)","(207, 165)",-26.0033458445
20160814_1004_1/1,"(125, 125)","(207, 171)",-29.291362171
20160814_1004_1/10,"(125, 125)","(65, 185)",-135.0
20160814_1004_1/12,"(125, 125)","(98, 201)",-109.558251537
20160814_1004_1/2,"(125, 125)","(215, 117)",5.07960786001
20160814_1004_1/3,"(125, 125)","(47, 179)",-145.304846469
20160814_1004_1/4,"(125, 125)","(130, 204)",-86.3785152959
20160814_1004_1/5,"(125, 125)","(205, 145)",-14.0362434679
20160814_1004_1/6,"(125, 125)","(199, 128)",-2.32153058983
20160814_1004_1/7,"(125, 125)","(79, 195)",-123.310630825
20160814_1004_1/8,"(125, 125)","(114, 214)",-97.0457691249
20160814_1004_1/9,"(125, 125)","(86, 208)",-115.16787015
20160814_1005_1/0,"(125, 125)","(120, 179)",-95.2900812054
20160814_1005_1/1,"(125, 125)","(85, 195)",-119.744881297
20160814_1005_1/3,"(125, 125)","(103, 197)",-106.990823292
20160814_1005_1/4,"(125, 125)","(115, 197)",-97.907162703
20160814_1005_1/6,"(125, 125)","(64, 188)",-134.075954647
20160814_1005_1/7,"(125, 125)","(117, 225)",-94.5739212599
20160814_1005_1/8,"(125, 125)","(70, 218)",-120.599978693
20160814_1005_1/9,"(125, 125)","(81, 198)",-121.079039635
20160814_1006_1/0,"(125, 125)","(216, 145)",-12.3954068338
20160814_1007_1/0,"(125, 125)","(216, 145)",-12.3954068338
20160814_1007_1/1,"(125, 125)","(219, 112)",7.87393813173
20160814_1007_1/10,"(125, 125)","(200, 69)",36.7474709529
20160814_1007_1/11,"(125, 125)","(201, 109)",11.8886580396
20160814_1007_1/12,"(125, 125)","(221, 113)",7.1250163489
20160814_1007_1/13,"(125, 125)","(228, 125)",-0.0
20160814_1007_1/14,"(125, 125)","(226, 99)",14.435974979
20160814_1007_1/15,"(125, 125)","(222, 95)",17.1857061442
20160814_1007_1/16,"(125, 125)","(223, 95)",17.0205256115
20160814_1007_1/17,"(125, 125)","(222, 87)",21.392890352
20160814_1007_1/2,"(125, 125)","(218, 122)",1.84761026599
20160814_1007_1/3,"(125, 125)","(223, 121)",2.33730585912
20160814_1007_1/4,"(125, 125)","(224, 59)",33.690067526
20160814_1007_1/5,"(125, 125)","(220, 101)",14.1780644147
20160814_1007_1/6,"(125, 125)","(219, 70)",30.3321750963
20160814_1007_1/7,"(125, 125)","(215, 82)",25.5374343906
20160814_1007_1/8,"(125, 125)","(214, 99)",16.2849224719
20160814_1007_1/9,"(125, 125)","(215, 86)",23.4286928087
20160814_1008_1/0,"(125, 125)","(210, 100)",16.389540334
20160814_1008_1/10,"(125, 125)","(223, 69)",29.7448812969
20160814_1008_1/11,"(125, 125)","(220, 97)",16.4221874983
20160814_1008_1/12,"(125, 125)","(73, 188)",-129.536157187
20160814_1008_1/16,"(125, 125)","(221, 78)",26.0855997783
20160814_1008_1/17,"(125, 125)","(224, 100)",14.1723377001
20160814_1008_1/19,"(125, 125)","(223, 94)",17.5535448263
20160814_1008_1/2,"(125, 125)","(221, 104)",12.3390872783
20160814_1008_1/20,"(125, 125)","(200, 187)",-39.5794047162
20160814_1008_1/22,"(125, 125)","(220, 129)",-2.41102974661
20160814_1008_1/23,"(125, 125)","(214, 147)",-13.8846676853
20160814_1008_1/3,"(125, 125)","(231, 83)",21.6147789428
20160814_1008_1/4,"(125, 125)","(226, 123)",1.13442163098
20160814_1008_1/5,"(125, 125)","(216, 146)",-12.9946167919
20160814_1008_1/6,"(125, 125)","(225, 190)",-33.0238675558
20160814_1008_1/7,"(125, 125)","(228, 83)",22.1840133453
20160814_1008_1/8,"(125, 125)","(220, 77)",26.8057883298
20160814_1008_1/9,"(125, 125)","(110, 189)",-103.190610712
20160814_1009_0/0,"(125, 125)","(125, 199)",-90.0
20160814_1009_0/1,"(125, 125)","(72, 195)",-127.130924448
20160814_1009_1/0,"(125, 125)","(206, 89)",23.9624889746
20160814_1009_1/1,"(125, 125)","(190, 58)",45.8680514497
20160814_1009_1/2,"(125, 125)","(217, 144)",-11.6687740004
20160814_1009_1/3,"(125, 125)","(217, 81)",25.5599651718
20160814_1009_1/4,"(125, 125)","(197, 73)",35.8376529543
20160814_1009_1/5,"(125, 125)","(221, 93)",18.4349488229
20160814_1010_0/2,"(125, 125)","(87, 200)",-116.869813087
20160814_1010_1/0,"(125, 125)","(227, 115)",5.59933933652
